days_since_last_review,global_difficulty,last_review_quality,initial_difficulty,repetition_count,verse_count,avg_time_taken,next_review_outcome
58,3,2,3,20,34,31,0
59,1,3,1,3,49,27,0
17,2,2,3,10,19,17,0
57,3,1,4,5,31,28,0
35,2,1,3,10,24,23,0
14,1,4,2,4,31,18,1
5,1,4,1,17,43,23,1
11,4,3,5,3,19,14,1
47,1,1,2,17,27,23,0
19,1,4,1,4,32,17,1
40,2,2,2,16,46,38,0
6,2,5,1,14,50,28,1
55,1,2,1,6,25,19,0
19,1,4,1,11,50,24,1
6,1,5,2,7,11,5,1
28,3,4,3,13,30,19,1
16,1,2,1,5,24,21,0
7,2,2,3,1,41,35,1
6,4,5,3,14,9,3,1
27,3,3,2,1,19,12,0
22,3,2,4,17,49,46,1
47,4,2,3,20,16,15,0
39,1,1,1,20,35,24,0
25,1,2,1,19,10,10,1
38,1,1,1,13,7,6,0
44,1,2,1,17,10,5,0
5,2,4,2,10,19,11,1
40,2,1,2,15,27,25,0
36,3,1,3,15,43,38,0
7,3,3,2,17,24,17,1
39,2,2,2,1,45,35,0
6,4,4,3,4,35,25,1
41,3,1,3,20,32,29,0
1,2,5,1,6,22,14,1
33,1,2,1,19,38,32,1
7,4,2,4,17,17,16,0
21,1,2,1,7,28,19,1
51,4,1,4,11,18,16,0
52,3,1,3,12,11,13,0
29,2,4,2,6,33,17,1
49,4,3,5,13,27,17,0
32,3,2,2,11,19,15,0
52,2,3,1,6,21,13,0
55,3,1,3,16,16,13,0
5,3,5,2,2,48,29,1
33,1,1,1,16,28,24,0
38,1,2,1,2,42,33,0
57,2,1,3,1,13,12,0
6,2,4,2,15,48,28,1
22,1,3,1,18,46,23,0
11,1,3,1,11,40,17,1
11,4,3,3,20,12,6,0
22,4,4,3,5,13,8,0
11,4,2,4,8,39,40,0
37,2,2,3,3,43,38,0
60,1,2,2,2,9,4,0
17,1,2,1,18,38,28,1
60,3,2,3,17,42,41,0
39,4,3,3,20,28,18,1
10,3,2,2,8,35,31,0
31,2,1,1,5,28,24,0
20,2,3,1,17,26,15,1
41,3,1,3,8,17,18,0
42,3,1,3,17,10,12,0
54,3,2,3,1,22,18,0
51,1,3,2,17,21,10,0
44,1,1,1,14,10,9,0
20,1,2,1,17,3,1,0
34,4,2,5,2,44,44,0
58,3,1,4,10,49,46,0
10,4,3,5,8,30,20,0
46,1,2,1,1,32,27,0
54,4,2,3,5,21,21,0
10,4,2,3,13,14,13,0
53,2,1,3,16,18,15,0
24,4,2,3,6,16,16,0
56,1,2,2,2,32,22,0
9,1,2,1,11,49,37,1
31,2,3,3,20,20,11,0
42,3,1,3,20,46,41,0
52,2,1,1,16,39,32,0
29,4,3,3,14,32,19,0
50,2,2,3,10,34,26,0
25,3,2,4,4,41,37,0
25,4,2,4,8,48,46,0
53,4,1,4,11,8,5,0
9,3,4,2,12,9,6,1
38,1,2,1,14,45,33,0
45,2,2,3,9,42,37,0
23,4,2,4,19,35,32,0
40,1,1,1,13,44,33,0
36,4,1,5,1,44,46,0
58,3,2,3,18,31,28,0
37,1,3,2,10,25,15,0
15,1,4,2,20,25,13,1
1,3,4,3,16,22,15,1
15,3,3,4,6,27,17,0
50,4,1,4,6,14,12,0
43,2,2,2,12,25,21,0
13,1,2,1,10,5,5,1
48,3,2,2,4,43,37,0
7,1,4,1,15,16,5,1
52,4,1,5,9,39,39,0
3,2,5,1,13,22,9,1
38,4,1,5,19,18,20,0
31,1,2,1,6,49,37,0
13,2,2,3,4,4,6,1
28,3,2,3,6,45,38,0
17,2,3,1,10,27,12,1
52,3,1,2,1,27,22,0
39,3,2,3,13,42,38,0
50,3,2,3,8,4,3,0
19,4,2,4,11,23,25,1
43,2,2,1,3,31,25,0
17,5,4,4,13,19,11,0
29,4,4,3,5,35,25,1
35,4,1,4,15,3,1,0
18,3,2,3,12,46,41,0
5,3,5,3,6,28,14,1
7,3,4,4,17,36,22,1
46,1,1,2,11,35,28,0
23,3,4,3,4,40,25,0
37,3,1,3,18,20,17,0
38,1,3,2,10,31,15,1
31,4,2,5,16,41,38,0
5,4,4,3,12,12,6,1
31,2,1,3,14,5,4,0
54,2,3,1,6,18,10,0
58,2,2,1,5,4,4,0
0,3,5,3,10,11,7,1
44,1,2,1,3,13,11,0
56,1,2,2,8,8,6,0
51,4,2,4,3,13,12,0
7,1,4,1,16,18,7,1
46,1,1,1,14,22,18,0
2,3,4,4,6,16,8,1
39,3,2,2,2,15,16,0
6,3,5,3,6,32,20,1
23,3,4,2,19,50,27,1
22,1,4,1,2,4,3,1
12,2,2,2,6,41,32,1
51,3,2,3,6,25,23,0
17,2,2,1,9,5,7,1
37,4,2,4,17,44,45,0
16,1,3,1,10,14,8,1
10,1,2,1,2,27,18,0
49,3,1,4,13,48,45,0
35,1,1,2,1,27,22,0
39,1,2,1,19,46,35,0
3,3,5,2,20,48,26,1
23,1,4,1,16,36,17,1
1,3,4,4,2,17,7,1
0,3,4,3,20,13,10,1
19,3,4,3,16,7,5,0
54,1,2,1,4,25,17,0
44,4,2,4,17,4,4,0
54,3,1,2,19,50,44,0
11,4,4,5,20,8,8,1
29,1,4,2,12,37,21,1
48,3,3,2,2,47,29,0
36,3,1,3,7,20,20,0
42,3,2,2,17,25,20,0
59,1,1,1,9,23,19,0
5,3,5,4,5,25,15,1
50,2,3,3,10,21,10,0
17,4,3,4,3,23,15,0
50,1,2,2,13,28,19,0
50,3,1,4,13,11,13,0
25,3,2,4,12,26,22,0
59,3,3,3,5,29,16,0
24,4,2,3,2,8,7,0
54,2,3,2,2,8,4,0
38,3,2,2,1,44,40,0
4,3,5,2,2,34,19,1
58,4,3,5,2,32,18,0
22,2,3,1,2,36,17,1
33,3,2,2,13,48,44,0
37,3,2,2,6,38,34,0
16,1,4,1,9,17,10,1
37,4,1,3,19,47,48,0
54,4,2,3,4,33,31,0
1,1,5,2,14,34,17,1
59,2,2,1,2,6,4,0
43,3,1,4,19,11,13,0
53,2,1,2,15,22,20,0
38,4,1,3,11,9,6,0
52,4,2,5,8,4,5,0
33,3,3,2,1,31,18,0
58,5,2,4,1,41,44,0
56,1,1,1,1,25,20,0
4,1,5,2,17,41,19,1
26,3,3,3,5,40,24,1
50,1,2,1,2,43,36,0
17,4,3,5,12,20,13,1
21,2,3,3,7,21,10,0
59,3,1,3,4,12,8,0
4,1,4,2,4,25,10,1
11,2,2,1,6,43,34,0
59,2,3,3,4,30,19,0
59,5,3,5,9,25,15,0
36,3,1,3,8,27,27,0
24,3,2,2,16,25,20,0
17,4,2,5,14,7,5,0
39,1,2,1,14,6,7,0
40,3,3,2,19,25,17,0
8,1,3,1,18,37,21,1
0,3,5,3,9,40,24,1
33,1,3,1,9,20,7,1
59,1,1,2,5,3,4,0
35,4,2,4,9,9,8,0
19,4,2,3,1,38,38,0
7,3,3,2,20,44,27,1
52,4,1,4,8,36,34,0
16,4,4,5,2,29,20,1
37,3,1,2,14,5,6,0
7,1,4,1,12,21,10,1
46,3,1,4,17,22,23,0
42,3,1,4,15,45,39,0
50,3,3,3,17,15,6,0
44,2,2,1,18,39,34,0
37,1,2,1,7,10,8,0
52,1,2,1,10,8,4,0
42,4,2,5,18,17,14,0
32,4,1,3,6,13,15,0
19,1,3,1,12,5,4,0
21,3,3,2,8,36,24,0
28,3,3,2,6,8,3,0
20,2,4,2,14,49,29,1
47,3,3,4,11,34,18,0
13,3,4,2,11,14,8,1
3,2,5,1,7,44,26,1
24,1,3,1,7,39,21,0
15,1,4,2,12,9,2,1
46,1,2,1,10,27,22,0
39,3,2,4,6,4,1,0
0,3,5,4,7,32,18,1
26,3,4,4,5,15,6,1
6,2,5,3,13,40,19,1
51,4,1,3,4,3,3,0
51,4,1,3,5,27,28,0
52,1,3,1,3,8,5,0
27,3,3,3,3,21,10,1
6,4,4,5,15,12,7,1
6,4,4,3,14,34,22,1
59,3,2,2,15,21,17,0
42,1,1,1,18,40,33,0
20,4,4,5,1,18,10,1
56,4,3,4,20,10,5,0
14,2,3,2,20,22,10,1
41,2,1,1,8,33,25,0
43,4,1,3,10,47,45,0
15,3,4,3,18,6,2,1
54,1,1,1,9,3,3,0
18,2,3,3,20,9,7,0
25,3,4,2,9,48,27,0
6,4,4,5,5,5,1,1
21,2,2,2,15,20,17,1
2,2,5,1,8,34,20,1
58,4,2,5,6,3,2,0
35,3,2,4,10,29,26,0
23,1,4,2,17,3,4,0
26,3,3,2,7,33,21,1
29,1,2,1,3,37,31,0
51,3,1,4,16,44,40,0
38,2,1,1,10,33,26,0
4,2,4,2,8,12,5,1
10,1,3,1,17,12,7,1
54,2,3,3,11,22,11,0
54,1,1,1,8,29,22,0
42,3,3,4,10,21,12,0
37,1,1,2,6,47,37,0
37,3,1,4,19,27,25,0
7,4,2,4,1,20,22,1
18,5,4,5,3,41,29,1
13,3,4,3,4,47,25,0
47,3,2,3,14,23,21,0
5,3,4,4,15,38,24,1
19,1,3,1,16,39,21,1
29,3,3,2,12,24,14,1
27,3,3,3,9,30,17,1
34,1,3,1,2,27,16,0
60,2,2,1,1,5,7,0
15,3,2,3,1,14,10,1
31,4,3,4,12,19,10,0
53,1,2,1,15,34,27,0
48,4,1,4,7,34,35,0
50,1,2,1,12,7,8,0
60,3,1,2,11,30,25,0
26,5,4,5,17,17,13,1
13,3,2,2,7,17,14,1
49,1,2,1,12,20,15,0
46,1,2,2,7,4,5,0
55,3,1,4,13,18,18,0
26,3,3,2,12,40,23,1
43,1,3,2,20,20,8,1
24,4,3,3,14,31,21,1
0,2,4,3,20,3,4,1
54,2,3,3,12,27,17,0
8,1,4,2,8,17,7,1
29,2,2,3,15,3,3,1
47,2,1,1,16,37,31,0
21,4,2,5,5,19,19,0
18,4,2,4,15,17,18,0
29,2,3,1,1,41,24,0
23,3,4,4,16,45,28,1
6,3,5,3,16,8,2,1
25,4,4,4,10,31,20,1
38,4,1,5,8,38,39,0
56,4,3,4,5,46,29,0
40,3,2,3,18,24,23,0
24,1,3,2,7,31,18,1
24,1,2,1,15,21,15,0
43,3,1,4,10,10,11,0
50,2,1,1,10,28,21,0
51,4,1,4,18,33,30,0
28,1,3,1,4,12,6,0
37,1,1,1,18,4,5,0
14,4,4,3,18,36,23,1
32,3,3,4,6,7,3,1
46,3,1,2,7,35,32,0
15,1,2,1,1,21,18,1
24,3,3,3,1,19,10,1
36,4,2,5,2,7,7,0
40,1,2,2,9,33,27,0
57,3,3,2,13,31,16,0
56,2,1,3,20,38,32,0
41,5,2,5,20,34,36,0
21,3,4,3,18,29,18,1
11,2,3,3,12,32,15,1
13,2,2,3,2,8,4,1
52,2,3,1,19,12,5,0
24,4,3,5,3,34,22,1
40,1,2,1,16,23,16,0
56,4,1,5,14,32,30,0
5,3,4,3,17,18,12,1
54,4,1,4,14,21,22,0
39,2,1,2,3,6,6,0
0,1,5,2,7,22,8,1
45,2,1,1,6,29,23,0
14,1,2,1,11,31,24,1
55,3,2,2,5,19,18,0
41,1,3,1,10,17,8,0
4,1,4,2,20,47,25,1
60,2,1,1,6,24,20,0
32,3,2,4,5,36,31,0
59,1,3,1,1,37,21,0
45,2,2,3,18,49,42,0
1,3,5,2,18,40,21,1
50,2,2,2,7,8,7,0
47,3,2,3,18,13,14,0
20,3,4,2,17,26,16,1
36,4,2,3,1,14,14,0
7,3,3,3,12,11,7,1
37,2,2,3,19,14,11,0
37,1,2,1,14,49,36,0
39,3,3,3,9,26,17,0
32,1,1,1,10,32,23,0
16,4,4,4,9,16,8,0
58,4,1,4,7,31,31,0
28,3,3,4,10,48,26,1
7,3,2,4,1,27,26,1
19,2,2,2,9,12,12,1
17,3,3,3,7,20,10,1
26,1,3,1,3,21,8,0
45,1,1,2,15,9,7,0
18,4,3,3,2,11,5,1
27,4,2,4,3,37,35,0
50,5,2,5,6,28,29,0
26,5,2,5,5,20,21,0
52,3,1,4,11,34,30,0
4,4,4,5,13,10,9,1
4,1,4,2,7,40,21,1
49,3,3,4,14,49,31,0
17,3,4,2,20,34,22,1
34,2,2,3,15,26,23,0
10,1,3,1,19,39,18,1
44,3,2,4,11,39,34,0
47,4,1,5,8,44,44,0
51,4,1,3,17,6,7,0
14,3,2,3,6,9,8,0
31,3,3,2,2,35,22,1
40,3,2,4,1,28,28,0
49,1,2,2,15,47,39,0
9,1,3,1,3,27,16,0
49,3,2,4,3,10,9,0
14,4,2,3,17,30,28,0
35,2,2,3,20,38,29,0
11,3,4,2,13,49,29,1
23,3,2,3,7,46,41,0
39,1,1,1,14,39,32,0
11,3,4,2,1,27,14,1
17,4,3,3,4,50,31,1
21,1,3,1,15,5,4,0
43,1,2,1,8,36,28,0
21,1,3,1,4,4,1,0
53,2,1,1,2,29,23,0
43,3,1,4,5,31,27,0
58,3,1,2,6,46,44,0
13,3,3,3,20,28,16,0
16,3,4,4,7,15,7,1
2,5,4,4,11,22,16,1
19,1,4,1,3,37,16,0
18,3,2,2,10,18,14,0
4,3,5,4,4,16,11,1
39,1,1,2,7,39,30,0
50,3,2,3,8,26,25,0
28,1,3,1,5,38,18,0
17,3,2,4,18,5,4,0
33,1,3,1,4,40,20,0
28,4,4,5,20,28,20,0
12,1,4,2,6,18,10,1
17,2,2,1,1,6,6,1
44,3,3,3,3,7,6,0
58,3,2,3,19,47,44,0
1,1,5,1,18,23,9,1
25,3,4,4,5,17,9,0
31,2,2,2,15,32,24,1
48,2,2,2,3,23,17,0
12,3,3,3,7,15,9,1
19,1,4,2,9,30,13,0
0,3,5,2,16,48,29,1
16,3,3,2,1,21,14,0
30,3,2,2,15,23,19,1
11,3,2,4,20,9,6,0
8,3,2,3,16,47,44,0
52,2,3,3,1,7,4,0
37,3,3,4,17,14,9,1
3,3,4,4,10,19,12,1
58,3,2,2,15,47,40,0
26,1,3,1,8,25,11,0
17,3,3,2,7,45,25,1
4,3,5,3,7,19,12,1
34,2,1,2,9,7,4,0
9,5,2,4,9,46,46,0
16,5,2,5,12,21,24,1
35,3,1,3,10,14,12,0
59,2,3,1,11,38,23,0
30,4,2,4,4,30,29,0
3,5,5,5,17,41,26,1
56,3,2,4,4,18,15,0
10,4,4,3,5,41,28,1
5,3,4,4,1,23,13,1
43,4,1,3,12,26,27,0
5,2,4,3,7,12,5,1
37,3,3,2,15,11,6,0
4,2,5,3,1,10,3,1
38,1,1,1,11,32,24,0
52,3,3,2,11,11,5,0
13,3,4,3,10,26,16,1
53,4,2,3,14,33,34,0
21,1,4,1,17,14,9,1
41,1,3,2,5,16,7,0
7,3,4,4,14,19,10,1
34,3,2,4,19,31,31,0
2,3,5,2,15,38,22,1
33,4,3,3,6,35,22,1
34,4,2,4,13,31,30,0
52,2,2,1,14,35,30,0
2,3,4,4,2,12,7,1
24,3,4,4,3,21,13,0
15,3,4,4,2,7,3,1
33,2,3,2,1,47,25,0
53,1,2,1,4,15,13,0
57,3,2,4,2,3,5,0
1,4,5,3,11,35,24,1
56,1,1,2,9,13,12,0
22,4,3,4,6,47,29,0
34,1,2,2,20,4,6,1
26,1,4,2,15,44,23,0
38,2,2,1,3,29,27,0
54,2,3,1,18,50,25,0
50,4,3,5,11,22,15,0
34,2,1,3,17,11,11,0
18,3,2,2,5,5,4,1
46,1,1,2,15,28,20,0
26,1,2,1,6,6,4,1
27,4,3,5,13,12,10,1
58,2,2,3,1,15,10,0
7,1,4,2,14,38,18,1
36,2,3,2,2,26,17,0
4,2,5,1,5,45,26,1
50,1,1,2,14,39,28,0
13,4,2,5,12,23,20,1
16,2,4,2,20,12,8,1
25,4,4,5,19,6,3,0
14,2,2,3,14,26,24,0
3,3,5,3,13,41,25,1
8,1,2,2,15,19,17,0
24,1,3,1,17,11,6,0
58,4,1,4,9,17,16,0
59,3,2,3,5,33,28,0
9,1,2,1,7,20,13,1
12,2,2,3,20,43,35,1
4,3,4,4,9,6,1,1
53,1,3,1,14,39,21,0
50,1,2,1,12,37,30,0
3,4,5,5,17,20,13,1
6,4,4,5,13,45,26,1
38,2,1,2,8,32,26,0
33,2,2,3,9,48,42,0
59,3,1,2,13,15,16,0
25,2,2,1,14,26,23,0
30,3,4,2,20,9,5,1
7,1,4,2,15,22,12,1
28,1,3,2,14,22,8,1
30,4,2,4,4,47,45,0
57,4,1,5,6,40,42,0
10,4,4,3,9,20,11,1
41,3,2,3,12,37,35,0
41,3,1,4,11,10,9,0
36,3,3,3,4,27,16,0
19,1,4,1,12,7,6,1
28,3,4,4,15,18,12,1
57,4,3,4,15,37,26,0
26,1,2,1,15,35,26,1
26,1,2,1,19,47,39,0
43,1,2,1,12,21,17,0
13,2,3,2,12,13,8,0
10,4,2,4,14,4,5,1
27,2,2,2,11,39,35,0
12,3,2,4,10,12,9,1
16,1,2,1,20,36,27,1
2,3,5,2,6,18,12,1
33,1,2,1,6,26,21,0
5,4,5,4,10,46,29,1
5,3,4,2,4,14,8,1
40,1,2,1,19,29,25,0
27,5,3,5,3,15,13,1
2,2,5,3,11,45,27,1
49,3,1,4,12,4,3,0
7,1,2,1,9,25,17,0
49,4,2,3,14,11,9,0
57,3,2,2,15,33,33,0
35,2,3,1,8,45,24,0
51,4,2,5,11,11,9,0
50,1,2,1,6,43,34,0
3,1,5,1,11,10,4,1
20,3,4,2,14,40,21,0
59,4,2,5,4,40,38,0
54,3,1,2,4,6,4,0
38,2,1,1,15,10,10,0
55,4,2,5,9,42,43,0
56,3,2,2,7,19,16,0
10,2,3,3,14,42,22,1
39,3,1,4,17,46,40,0
32,2,1,3,1,46,41,0
60,3,1,4,20,13,11,0
55,4,1,3,12,13,14,0
8,2,4,2,15,7,3,1
3,3,5,3,14,19,13,1
7,5,2,5,6,13,13,1
33,3,1,2,8,32,29,0
15,4,2,3,2,12,12,1
11,2,4,3,17,38,23,1
31,1,2,2,12,43,33,0
13,3,4,4,15,39,22,1
30,4,2,5,8,32,34,0
21,1,4,2,5,20,7,0
35,4,1,5,7,48,47,0
56,3,1,4,16,10,7,0
14,2,4,2,13,21,13,1
23,2,3,2,17,47,23,0
15,1,4,1,6,37,21,1
7,3,3,4,19,44,26,1
33,2,2,2,15,27,20,1
49,3,2,4,12,18,16,0
24,3,4,2,11,12,7,0
22,1,2,1,8,50,39,0
6,2,4,1,8,35,19,1
39,1,1,2,5,34,29,0
6,5,4,5,17,14,11,1
1,3,5,2,18,33,19,1
51,1,2,1,16,34,24,0
26,3,4,2,1,19,13,0
1,3,5,2,14,9,8,1
32,4,2,4,2,50,48,0
20,3,4,2,15,48,31,1
50,2,2,3,11,31,27,0
16,1,2,1,3,46,36,0
16,3,2,2,8,23,23,1
54,1,2,1,14,34,25,0
50,3,1,4,8,9,8,0
27,1,2,1,9,43,35,0
5,3,5,2,8,19,14,1
0,3,5,2,17,50,32,1
48,4,1,4,5,12,11,0
49,3,2,4,20,38,35,0
40,3,2,4,20,5,5,0
21,1,2,2,8,29,21,1
39,1,3,1,1,50,26,0
52,1,2,2,13,35,28,0
6,3,4,4,1,28,19,1
54,4,1,4,13,21,18,0
24,3,3,4,14,44,28,1
46,2,1,2,14,50,41,0
16,3,4,2,8,12,8,1
56,1,1,1,1,19,17,0
27,1,3,2,18,50,26,0
53,1,2,1,12,6,3,0
43,3,3,3,11,30,19,0
38,1,1,1,20,50,36,0
41,1,1,2,10,18,16,0
39,3,2,3,12,27,25,0
54,3,2,3,8,32,31,0
26,1,2,2,7,7,3,0
20,4,2,5,9,15,15,0
54,2,2,3,2,20,19,0
14,2,4,1,18,10,5,1
28,5,4,4,14,30,18,0
42,3,2,4,17,36,31,0
55,2,2,3,5,15,10,0
38,3,2,3,13,33,33,0
17,3,3,4,16,46,26,1
58,3,2,4,10,31,29,0
3,1,5,2,14,26,11,1
31,5,2,5,6,6,5,0
30,3,4,4,6,4,3,0
49,3,2,4,8,6,4,0
18,2,4,3,7,47,28,0
24,3,3,4,4,46,25,0
19,3,2,2,3,40,36,1
54,2,1,1,10,43,37,0
10,4,2,3,12,40,42,0
5,3,5,2,11,28,19,1
36,2,3,3,6,42,23,0
7,3,2,4,5,18,15,0
57,3,2,2,6,29,27,0
10,3,2,3,14,27,26,0
41,1,2,1,16,20,14,0
37,2,1,2,9,10,10,0
45,4,1,4,2,16,18,0
5,3,4,4,19,19,10,1
0,1,4,1,7,25,10,1
9,3,3,4,13,21,14,0
49,2,1,1,1,14,12,0
16,4,4,5,11,12,8,1
34,1,3,1,17,34,15,0
13,1,4,1,9,19,7,1
32,4,2,5,1,20,20,0
39,2,2,3,15,13,8,0
52,3,1,2,5,44,41,0
54,2,1,3,12,7,8,0
54,2,1,2,14,35,27,0
1,1,5,2,9,36,18,1
5,2,4,2,13,38,18,1
38,3,2,4,2,47,41,0
48,4,1,4,8,26,25,0
48,3,2,2,12,20,17,0
38,2,2,2,11,47,37,0
12,3,2,3,11,9,9,1
12,1,3,2,6,11,8,0
12,3,2,4,14,13,14,0
54,3,2,4,18,44,41,0
52,1,3,1,16,9,4,0
33,1,2,2,10,6,6,0
34,2,2,1,17,28,25,1
46,4,1,4,9,30,32,0
22,4,2,4,6,12,13,0
55,4,3,4,11,19,9,0
32,4,1,5,18,3,1,0
43,5,2,4,9,41,41,0
51,2,2,1,6,41,32,0
33,4,3,5,12,15,10,1
7,2,2,1,6,31,24,1
52,3,3,3,9,37,22,0
13,3,4,2,15,20,10,1
32,3,2,4,10,28,27,0
43,1,1,1,2,47,39,0
27,4,2,5,13,18,18,0
10,3,2,4,8,17,16,1
57,1,3,1,16,26,14,0
9,3,2,3,1,22,20,0
22,2,2,3,9,26,19,0
44,2,2,3,16,19,15,0
17,1,4,2,18,6,1,1
17,1,3,2,9,37,21,0
54,4,1,5,16,5,4,0
41,3,2,4,7,42,40,0
36,3,1,3,8,9,9,0
44,3,1,3,18,21,19,0
47,2,2,2,1,37,34,0
44,1,1,1,11,4,1,0
2,1,5,2,1,40,17,1
33,3,1,2,17,49,45,0
29,2,4,2,9,50,27,0
49,1,1,2,2,25,19,0
55,1,3,1,13,40,21,0
36,2,3,1,14,10,8,1
29,4,2,4,12,29,28,0
11,1,2,1,10,9,9,0
2,4,5,3,14,47,32,1
41,3,2,2,6,42,36,0
46,2,1,3,11,21,20,0
6,2,4,1,16,48,26,1
45,4,1,4,7,10,10,0
49,3,2,2,12,20,17,0
29,4,3,5,9,50,30,0
12,2,4,1,14,3,1,1
45,4,1,3,18,18,15,0
14,3,3,3,7,29,18,1
43,1,3,2,9,46,21,0
53,3,1,3,19,32,28,0
13,1,2,1,10,45,37,1
44,3,2,2,8,6,7,0
46,3,1,2,6,45,40,0
27,1,2,1,18,50,37,1
26,1,4,1,11,45,21,1
35,4,3,3,6,30,16,0
56,5,1,5,4,28,27,0
50,3,2,2,17,13,9,0
2,3,4,2,7,21,11,1
9,1,3,1,16,18,6,1
37,2,2,1,12,10,7,0
26,4,3,3,2,15,9,1
31,3,2,2,6,37,33,0
1,1,5,1,10,41,22,1
44,3,1,2,16,19,18,0
60,2,1,2,14,37,31,0
49,3,2,3,17,4,5,0
43,1,1,2,6,18,16,0
38,4,2,3,9,11,13,0
25,2,3,1,14,49,27,0
43,3,3,4,4,20,11,0
12,3,3,4,18,28,17,0
40,3,3,3,5,41,26,0
44,4,2,5,5,50,50,0
17,3,4,2,2,41,22,1
11,3,4,2,5,29,18,1
44,3,1,2,2,30,26,0
29,2,2,2,18,20,17,0
31,4,1,3,18,38,39,0
6,5,4,4,7,10,7,1
20,4,3,4,8,32,23,0
29,3,4,2,1,48,29,0
20,2,3,2,18,47,24,0
22,3,3,3,10,8,3,0
24,2,2,1,10,34,26,1
26,1,3,1,12,48,23,0
40,1,1,2,1,8,5,0
56,1,1,1,8,44,33,0
27,4,4,4,10,7,3,0
26,2,2,2,17,41,33,1
33,2,2,2,3,25,21,0
4,3,4,2,9,4,4,1
22,1,3,1,6,42,21,0
55,2,1,3,18,31,29,0
56,3,2,2,8,19,18,0
12,3,2,2,8,18,16,0
55,3,2,4,13,46,43,0
52,3,1,2,20,33,28,0
50,3,2,4,5,49,45,0
56,1,1,1,20,6,4,0
56,1,1,1,19,11,6,0
55,4,1,5,6,34,36,0
17,3,3,2,7,13,10,1
13,1,3,1,11,30,13,0
31,1,3,2,10,21,12,0
31,2,2,1,20,34,29,0
46,3,3,2,14,23,14,0
42,3,1,3,17,15,15,0
55,2,1,3,9,16,16,0
29,4,2,5,18,48,46,0
23,3,2,4,2,14,12,0
31,3,1,4,9,38,34,0
34,2,1,1,12,31,29,0
55,3,2,4,4,24,21,0
19,4,4,3,18,24,14,1
36,1,3,2,16,44,22,1
50,4,3,3,12,21,14,0
0,3,4,3,13,41,22,1
2,3,5,2,19,21,11,1
54,3,1,4,14,43,38,0
8,5,2,5,9,12,11,1
19,2,2,1,6,14,13,0
48,1,1,1,5,41,29,0
38,2,2,3,11,49,42,0
21,1,2,1,19,12,9,0
45,5,1,5,18,12,13,0
51,3,3,4,12,28,16,0
1,3,4,3,5,43,23,1
8,2,2,2,16,13,8,0
57,2,3,1,11,27,17,0
34,4,2,5,7,34,33,0
7,1,2,1,5,40,30,0
17,3,2,3,10,19,16,0
0,1,4,1,6,31,14,1
27,4,3,5,20,26,16,0
52,1,3,1,9,50,23,0
58,5,3,5,11,36,22,0
6,1,5,1,11,18,10,1
59,3,1,2,10,8,5,0
56,3,1,2,6,36,30,0
4,1,5,1,11,50,23,1
17,4,3,4,20,9,7,1
21,2,2,2,16,23,20,0
17,3,3,4,2,32,17,0
11,2,2,2,18,44,38,0
39,3,2,4,9,47,41,0
45,3,1,4,13,37,31,0
52,1,1,2,10,38,32,0
21,1,2,2,5,10,5,1
27,1,3,1,18,46,22,1
8,3,2,3,12,27,24,0
20,4,4,5,14,36,24,1
22,2,4,1,2,46,23,0
48,3,1,3,7,6,8,0
23,1,2,2,13,32,26,1
37,3,2,2,17,21,18,0
15,1,3,1,15,17,11,1
9,2,3,1,7,19,11,1
56,4,2,3,7,31,33,0
56,2,1,1,6,26,19,0
1,4,4,4,8,48,31,1
4,2,5,1,3,39,19,1
9,4,3,5,10,31,18,0
8,4,2,4,1,47,49,1
22,1,4,2,19,42,22,1
50,3,1,4,13,14,15,0
44,4,2,5,13,30,32,0
40,2,3,3,5,39,20,0
50,3,3,2,18,14,9,0
17,4,2,4,19,35,37,0
55,1,1,1,10,17,15,0
58,3,2,3,10,25,23,0
19,1,2,1,4,21,14,0
1,3,5,3,13,35,20,1
13,1,4,2,4,43,20,1
53,2,2,3,12,49,43,0
23,1,2,2,11,32,25,0
38,3,2,3,15,32,27,0
21,2,2,1,7,4,6,0
26,1,3,1,7,35,20,1
33,3,2,4,13,3,4,0
2,3,5,4,8,12,9,1
42,3,3,3,15,43,26,0
48,3,2,3,12,48,44,0
6,4,5,4,13,50,32,1
21,4,4,3,14,21,14,0
16,3,3,4,2,47,28,1
45,3,3,3,20,27,18,0
51,3,1,4,6,10,7,0
15,2,2,2,4,11,8,0
6,3,5,3,20,39,25,1
0,5,4,5,8,21,17,1
56,3,1,2,16,38,35,0
33,2,2,3,18,31,24,0
60,3,2,2,8,25,21,0
10,4,4,3,6,27,19,1
40,5,3,5,3,32,19,0
23,4,3,3,13,11,9,0
11,4,2,4,13,50,49,1
23,3,4,4,8,13,5,0
33,3,2,3,13,18,19,0
18,3,4,4,9,36,19,1
20,3,2,3,20,4,5,0
60,3,1,3,3,39,33,0
32,3,1,3,6,27,22,0
7,4,3,3,12,17,11,0
37,3,1,3,6,50,46,0
20,3,3,3,1,29,16,0
34,1,1,1,7,12,11,0
37,3,1,2,7,28,23,0
3,2,4,3,2,48,28,1
45,1,3,1,5,41,18,0
41,3,2,4,18,30,30,0
40,1,3,2,3,25,13,0
38,1,3,1,19,50,22,0
32,3,3,2,17,40,24,1
52,3,1,3,15,14,10,0
31,3,1,3,18,24,24,0
47,4,2,5,18,47,45,0
