days_since_last_review,global_difficulty,last_review_quality,initial_difficulty,repetition_count,verse_count,avg_time_taken,next_review_outcome
22,1,2,2,1,9,9,0
28,3,4,2,8,43,22,1
42,1,1,1,6,35,31,0
9,1,5,1,8,39,17,1
19,3,4,4,2,44,25,1
16,4,5,4,3,47,24,1
16,2,3,1,13,11,8,1
3,3,3,2,6,24,14,1
19,4,1,4,9,14,16,0
0,3,5,4,5,3,4,1
3,4,5,4,2,41,25,1
14,2,5,1,13,31,13,1
2,4,5,4,77,31,15,1
3,3,5,2,33,50,27,1
44,2,2,3,57,33,31,0
31,1,1,1,14,15,10,0
40,1,1,1,13,43,37,0
25,3,2,2,38,39,41,1
22,3,5,3,3,28,12,1
26,3,1,4,9,39,41,0
17,4,5,5,9,13,8,1
2,4,2,5,11,44,44,1
6,1,1,1,6,4,6,1
31,4,2,5,70,33,32,0
12,1,3,1,12,30,16,1
21,1,5,1,5,42,16,1
23,4,1,3,13,38,42,0
33,3,2,3,11,25,26,0
1,1,1,1,12,26,19,1
13,3,4,4,7,7,1,1
16,2,3,2,15,30,13,1
39,3,1,4,5,19,18,0
4,3,1,3,9,10,9,0
27,4,4,4,7,3,1,0
13,3,3,3,2,28,13,1
33,3,2,2,5,32,30,0
26,1,4,1,5,45,21,1
9,1,2,1,1,27,25,1
22,3,3,2,13,12,7,1
1,2,3,1,14,45,20,1
2,1,1,1,5,27,20,0
35,4,2,5,93,34,35,0
23,1,5,1,10,39,17,1
11,2,4,1,2,22,10,1
45,1,1,2,12,41,35,0
10,4,3,3,13,16,9,1
4,3,1,3,9,40,37,1
44,2,1,2,31,35,31,0
40,1,2,2,24,5,7,0
38,4,1,3,3,39,42,0
20,2,3,2,8,42,19,1
31,4,1,4,3,26,28,0
5,1,5,2,1,43,19,1
38,3,1,3,3,50,47,0
35,1,2,2,7,25,23,0
44,1,3,1,12,33,17,0
39,4,1,4,93,40,41,0
44,1,3,2,10,22,9,0
25,3,1,4,7,29,27,0
2,4,5,4,1,24,16,1
5,4,3,3,1,9,3,1
34,1,2,1,10,24,18,0
38,1,1,1,11,10,11,0
7,3,5,4,7,16,7,1
40,3,1,4,5,17,17,0
9,3,2,2,95,8,8,1
14,3,1,3,4,50,51,0
21,4,4,5,14,46,23,0
0,2,2,3,3,28,24,1
26,4,3,5,97,28,16,1
26,1,1,1,72,48,40,0
4,3,5,3,47,9,6,1
6,1,2,1,11,21,20,1
15,4,5,4,6,4,2,1
31,1,1,2,5,35,31,0
0,5,2,5,12,34,39,1
18,2,3,2,5,28,11,1
44,2,2,2,10,49,47,0
17,4,4,4,4,47,29,1
27,5,5,5,7,13,5,1
43,4,2,5,89,33,34,0
27,3,4,4,12,19,11,1
29,3,3,2,10,17,8,0
4,3,4,4,9,16,7,1
44,3,1,3,11,24,21,0
36,3,1,4,12,9,6,0
32,3,1,3,8,26,28,0
19,2,1,1,35,18,19,0
17,1,2,2,41,50,40,1
7,2,3,1,32,36,19,1
42,3,2,2,9,45,41,0
37,1,2,2,15,42,33,0
43,5,1,5,11,12,12,0
8,1,5,1,13,29,15,1
11,1,3,2,3,44,21,1
37,2,2,3,21,17,16,0
29,3,3,2,57,40,19,1
24,3,2,3,9,27,24,0
36,4,3,3,9,50,30,0
11,1,3,2,4,34,13,1
0,1,2,1,11,49,42,1
13,3,1,2,1,18,20,0
14,3,1,3,6,36,35,0
13,3,5,3,7,9,4,1
14,4,3,5,14,50,26,1
12,1,3,1,40,7,5,1
21,3,3,3,12,10,6,1
32,2,2,1,3,35,29,0
30,2,3,3,29,28,13,0
7,3,5,4,9,16,8,1
14,4,1,3,11,26,30,0
8,3,1,4,14,3,2,0
26,4,2,3,5,27,28,0
26,1,5,2,3,24,11,1
35,3,3,4,20,4,1,0
35,2,1,2,66,48,46,0
18,3,5,2,85,48,26,1
15,3,2,4,8,24,24,0
18,1,5,2,2,35,17,1
42,3,2,2,8,48,47,0
32,1,2,1,5,35,26,0
40,1,3,2,11,43,17,0
31,4,1,4,15,49,49,0
19,1,1,1,11,36,28,0
41,4,2,5,2,38,41,0
45,2,2,3,14,22,17,0
2,1,5,2,15,30,15,1
12,2,5,1,1,9,7,1
32,3,1,3,1,22,20,0
8,3,4,3,12,8,2,1
29,3,3,4,5,9,7,0
31,1,2,1,65,23,16,1
14,4,1,3,6,11,14,0
29,4,5,3,10,3,1,1
21,3,5,3,85,39,22,1
6,2,4,1,3,45,20,1
39,3,2,2,2,34,36,0
32,3,1,4,79,49,48,0
35,2,2,2,5,17,18,0
39,3,1,3,12,50,50,0
3,3,5,2,1,49,27,1
17,2,5,2,37,47,25,1
7,1,4,2,27,39,15,1
36,4,1,3,7,9,10,0
31,1,3,2,12,40,16,0
36,3,3,2,54,7,6,0
14,1,1,1,7,50,42,0
0,2,2,2,4,29,26,1
6,4,4,5,79,45,26,1
12,3,1,2,5,4,2,0
14,2,5,2,2,17,6,1
38,1,1,1,13,46,40,0
33,3,2,3,7,5,4,0
23,5,1,5,1,21,22,0
10,1,2,1,4,25,18,1
44,3,2,2,6,13,10,0
26,5,4,5,9,50,28,1
33,1,1,1,12,14,11,0
32,1,1,1,2,41,33,0
2,2,4,1,63,15,7,1
1,4,5,3,71,40,25,1
26,4,4,3,26,31,17,1
12,1,3,1,13,28,10,1
42,1,3,1,9,9,6,0
22,3,2,2,9,5,4,0
30,3,5,3,4,23,12,1
18,4,2,3,7,41,41,0
40,4,3,4,81,34,19,1
14,2,5,3,10,33,16,1
25,4,5,3,8,36,19,1
44,4,2,4,14,45,47,0
39,4,3,4,10,27,13,0
31,3,3,4,1,5,5,0
22,1,5,1,14,31,12,1
0,1,3,1,7,40,16,1
27,1,1,1,85,19,17,1
0,3,4,4,6,33,15,1
38,4,2,3,7,29,31,0
29,3,3,2,13,33,15,0
25,3,2,3,3,35,33,0
16,1,2,1,85,27,25,1
21,2,3,1,10,12,5,1
29,2,1,2,12,43,37,0
18,3,4,2,5,48,24,1
29,3,5,4,15,5,1,1
28,1,3,1,10,18,7,1
7,2,1,2,3,25,24,0
14,1,1,1,10,13,13,0
31,1,2,1,13,43,33,0
44,2,3,3,7,24,11,0
5,3,5,3,13,25,13,1
4,3,5,2,51,29,16,1
33,1,2,2,13,34,28,0
8,2,2,1,8,49,44,1
13,3,5,2,12,24,12,1
23,4,4,3,8,48,27,1
17,1,1,2,3,22,18,0
31,4,1,5,5,31,30,0
7,3,1,2,7,38,36,0
21,3,5,2,6,13,6,1
29,1,1,1,31,42,37,0
12,3,1,3,11,9,10,0
0,1,1,1,14,13,9,1
3,1,3,2,15,25,13,1
33,2,2,2,4,17,18,0
21,3,3,2,8,16,10,0
27,1,5,2,7,42,17,1
4,3,5,2,5,26,14,1
5,3,4,4,52,4,3,1
13,2,4,1,15,37,16,1
19,5,4,4,81,9,3,1
40,4,1,3,4,47,49,0
32,3,1,4,7,34,35,0
35,1,2,1,5,5,7,0
40,2,1,3,1,39,35,0
36,4,1,3,10,9,10,0
21,1,3,1,81,31,13,1
6,3,5,4,77,28,16,1
44,4,1,4,6,19,18,0
7,3,5,4,12,28,15,1
34,3,1,2,14,27,26,0
10,2,4,3,1,13,5,1
35,4,1,5,15,21,23,0
11,3,5,4,2,3,2,1
28,1,4,2,8,30,11,1
2,1,2,2,4,5,3,1
9,3,3,3,37,37,21,1
36,3,2,4,14,43,42,0
21,4,2,5,11,34,38,0
1,4,4,5,13,10,5,1
24,3,4,3,88,39,18,1
12,1,3,2,25,27,12,1
5,4,2,4,7,16,19,1
18,1,4,2,4,7,2,1
32,3,1,2,12,32,32,0
24,3,5,4,8,39,18,1
20,3,2,2,2,11,11,0
6,4,2,4,4,29,32,1
38,2,2,1,36,35,31,0
11,3,1,4,7,20,19,0
42,1,1,1,13,44,38,0
30,1,1,1,4,37,30,0
27,1,2,1,11,16,13,0
4,2,4,2,7,36,16,1
5,1,1,2,1,11,12,1
2,3,1,3,11,42,41,1
3,2,5,2,15,30,13,1
11,1,1,1,13,7,3,0
27,1,2,1,15,31,23,0
9,4,1,3,8,13,16,0
44,4,1,3,7,36,38,0
10,5,3,4,86,33,22,1
6,3,1,4,4,45,44,0
34,3,1,3,8,27,25,0
42,2,3,2,48,45,19,0
44,2,1,2,62,4,1,0
17,3,1,3,8,39,39,0
11,3,3,4,15,44,22,1
4,2,5,3,10,6,1,1
20,3,2,4,11,22,22,0
41,1,1,1,1,19,15,0
19,1,5,2,13,39,15,1
29,3,3,2,50,24,10,1
41,1,2,1,4,28,26,0
2,2,1,1,1,12,9,0
20,3,3,2,13,26,13,1
22,1,2,2,13,34,30,1
20,3,5,2,8,49,27,1
15,1,5,2,56,29,10,1
4,3,5,2,51,23,9,1
5,3,5,2,29,21,8,1
23,1,1,2,2,4,5,0
7,5,2,5,3,22,23,1
22,1,1,1,15,17,14,0
24,3,2,3,4,50,48,0
14,3,3,3,3,49,27,1
9,2,1,1,4,45,41,0
25,2,1,1,14,30,28,0
2,2,2,3,14,46,44,1
11,1,2,1,3,33,29,1
45,3,3,4,56,18,8,0
42,3,3,3,11,26,12,0
1,3,1,4,9,26,26,0
12,5,3,4,10,43,28,1
23,3,2,2,11,44,42,0
7,4,1,5,2,14,13,0
37,2,1,3,9,32,30,0
23,2,1,2,5,11,12,0
19,1,4,1,2,25,12,1
32,3,3,4,10,19,7,0
34,1,1,2,6,28,22,0
24,2,1,2,2,9,9,0
8,1,3,1,12,36,13,1
22,1,5,1,6,21,9,1
10,3,2,3,5,36,33,1
20,5,3,5,12,9,6,0
45,3,2,4,14,39,40,0
39,3,1,4,4,47,44,0
41,3,1,2,12,41,40,0
8,1,3,1,9,19,8,1
12,1,5,1,93,31,16,1
19,1,5,2,4,23,11,1
30,3,1,4,3,34,36,0
35,3,1,3,2,33,31,0
21,2,3,2,3,12,6,1
22,3,4,4,8,4,3,1
36,2,2,2,11,45,43,0
12,3,4,2,14,47,25,1
42,1,1,1,30,5,2,0
0,3,2,4,12,15,16,1
15,1,4,1,13,18,7,1
33,3,3,3,3,36,21,0
15,3,5,2,6,3,2,1
43,4,1,4,15,7,9,0
5,3,5,2,8,20,9,1
17,1,1,1,87,48,41,1
6,3,3,3,15,33,18,1
20,3,4,2,14,7,3,1
27,3,5,2,12,26,15,1
36,4,2,4,12,17,17,0
19,3,4,2,6,32,19,1
37,4,1,3,11,20,20,0
7,4,4,3,5,20,12,1
22,1,3,2,5,38,19,1
23,2,2,2,4,23,21,0
19,3,5,4,5,19,7,1
4,1,4,2,9,14,9,1
39,1,1,2,13,48,38,0
10,2,1,2,10,11,7,0
21,1,4,1,96,47,20,1
2,5,2,5,13,50,57,1
18,3,1,3,6,47,48,0
25,3,3,3,14,8,4,1
36,4,3,4,11,10,4,0
9,4,1,4,13,15,16,0
9,1,1,2,9,38,33,0
1,4,2,4,26,4,2,1
24,1,1,1,55,35,31,0
14,4,5,4,8,23,14,1
45,1,1,2,6,46,39,0
12,1,5,1,12,39,18,1
7,3,3,2,48,41,21,1
17,1,2,1,4,23,17,0
30,3,3,3,13,10,5,0
33,1,2,1,5,19,15,0
27,3,1,3,38,10,9,0
35,2,1,1,2,23,23,0
19,3,2,2,57,13,12,1
2,3,4,4,7,38,19,1
7,4,4,3,7,3,1,1
6,4,3,4,12,44,27,1
29,3,1,3,1,47,44,0
11,3,2,4,28,10,11,1
30,3,1,4,1,41,37,0
14,2,1,2,70,42,37,1
17,1,1,2,9,40,31,0
17,1,1,2,6,26,21,0
16,1,4,1,21,27,14,1
15,5,1,5,3,42,45,0
28,4,5,4,93,29,14,1
5,2,1,2,7,11,12,1
11,3,1,2,45,14,14,0
37,1,1,1,14,44,39,0
35,2,1,3,2,31,28,0
3,4,1,5,9,4,4,0
20,3,2,2,2,41,39,0
24,3,1,4,14,17,14,0
40,4,2,4,4,22,26,0
32,4,1,4,4,44,49,0
3,2,4,2,5,47,23,1
30,3,1,3,5,45,42,0
17,2,4,2,2,43,20,1
16,3,4,4,7,44,20,1
38,3,1,4,7,13,14,0
42,3,2,3,11,29,27,0
20,4,2,5,2,35,36,0
4,3,4,2,1,50,29,1
34,3,1,3,5,19,21,0
20,1,1,1,3,45,37,0
30,3,5,3,12,42,19,1
29,1,5,1,2,31,12,1
5,1,3,2,4,26,14,1
25,3,3,3,1,49,25,0
28,2,2,2,10,8,6,0
17,1,2,2,13,20,18,1
11,4,1,3,9,34,36,0
40,2,1,2,13,32,26,0
41,1,1,2,1,26,21,0
43,3,1,4,14,47,47,0
10,3,4,2,4,29,17,1
18,2,3,2,10,23,13,1
32,3,3,4,9,32,17,0
14,1,3,1,14,49,24,1
43,3,3,3,13,40,19,0
33,3,1,2,47,12,13,0
16,5,4,5,15,32,21,1
18,1,4,1,3,3,1,1
40,1,3,1,10,46,19,0
9,3,4,2,10,27,15,1
34,3,3,4,88,10,5,1
19,3,2,3,3,26,28,0
29,3,1,4,13,7,7,0
7,1,5,1,92,32,17,1
42,2,1,1,84,23,22,0
23,1,5,2,1,40,15,1
14,3,1,3,11,20,19,0
1,3,4,4,12,10,7,1
17,1,3,1,2,29,12,1
10,4,5,4,13,50,28,1
25,1,5,1,5,36,17,1
7,4,5,3,15,40,21,1
23,4,2,5,2,22,26,0
9,3,3,2,7,29,16,1
0,1,3,2,11,23,10,1
28,1,3,1,9,43,19,0
14,2,1,3,11,21,18,0
20,4,5,4,1,33,16,1
19,4,3,4,5,11,6,1
16,1,4,2,2,15,4,1
19,1,4,1,15,48,22,1
5,3,5,2,7,37,19,1
6,1,1,1,15,6,5,1
33,1,2,1,6,29,22,0
38,1,3,1,15,11,3,1
27,4,4,5,10,45,28,0
4,4,4,3,15,11,9,1
24,2,2,1,1,38,32,0
41,1,3,1,46,12,4,1
43,3,2,3,8,28,25,0
45,2,1,1,7,10,12,0
25,1,4,1,15,23,8,1
18,1,5,1,11,47,18,1
11,1,1,1,15,23,18,0
40,3,1,4,3,31,32,0
41,2,1,1,9,9,7,0
29,4,5,3,11,16,10,1
2,4,3,4,10,43,25,1
14,1,3,1,7,6,4,1
27,1,5,2,25,27,14,1
39,5,1,5,4,46,50,0
41,3,1,4,1,38,37,0
15,1,1,2,52,48,41,1
8,1,5,2,9,14,5,1
45,3,1,2,5,28,27,0
19,1,3,1,89,24,8,1
26,2,5,2,14,22,10,1
28,3,2,3,28,13,12,0
13,3,1,3,13,50,47,0
9,3,1,2,2,25,26,0
21,1,1,1,14,48,42,0
37,5,1,5,3,37,41,0
12,3,5,2,4,15,6,1
18,1,3,1,69,20,8,1
7,2,4,2,14,15,10,1
1,1,5,2,15,13,6,1
24,1,3,1,94,13,3,1
11,2,2,1,7,17,15,1
24,1,2,1,2,22,19,0
23,1,3,1,5,20,8,1
33,1,1,1,14,40,36,0
20,2,1,2,5,48,44,0
18,3,3,3,9,17,6,1
29,2,5,3,10,5,4,1
24,3,3,4,5,26,13,0
32,4,2,3,2,27,27,0
2,3,2,3,10,13,15,1
30,3,5,4,2,42,19,1
33,4,1,5,2,43,43,0
22,1,1,2,5,10,11,0
1,2,1,3,12,30,25,1
29,4,4,4,9,38,22,0
3,1,2,2,4,28,24,1
19,2,2,2,5,15,15,0
41,1,1,1,67,16,11,0
28,3,1,4,12,46,43,0
45,1,1,2,24,38,31,0
11,3,2,3,31,48,45,1
12,1,5,1,6,25,10,1
43,3,3,2,86,50,26,1
36,3,1,4,7,13,11,0
43,3,1,2,2,50,46,0
13,3,3,3,3,22,12,1
37,1,1,1,92,21,17,0
18,4,5,5,15,14,9,1
27,1,1,2,8,48,41,0
6,2,4,1,1,43,23,1
36,3,1,4,8,18,15,0
34,4,3,5,15,39,19,0
14,2,1,3,6,44,39,0
23,2,2,2,2,43,41,0
32,3,1,3,13,22,24,0
43,1,2,1,9,32,29,0
22,1,3,1,4,24,8,1
7,4,2,3,4,18,20,1
4,3,5,3,6,22,9,1
43,3,1,3,6,16,17,0
0,3,5,4,5,13,4,1
27,3,1,3,10,36,37,0
33,4,1,3,3,24,26,0
21,2,1,2,15,36,30,0
8,3,1,3,33,20,17,0
23,3,2,2,4,42,41,0
33,2,1,2,92,33,32,1
35,4,1,5,5,49,54,0
41,2,1,3,15,38,36,0
21,5,2,5,76,34,36,1
43,3,1,3,10,14,13,0
44,4,1,5,11,46,49,0
10,2,1,3,5,17,17,0
1,4,3,3,15,40,24,1
9,1,1,1,2,18,17,0
15,3,3,3,5,48,24,1
42,2,1,1,10,15,15,0
33,2,2,1,5,33,30,0
44,1,2,1,2,10,11,0
2,1,1,1,7,25,23,0
38,3,1,3,9,5,4,0
39,2,2,2,4,7,5,0
32,1,3,1,9,47,20,0
42,2,1,2,35,31,27,0
2,1,4,1,5,27,14,1
4,1,1,1,10,33,25,1
4,4,2,5,12,50,55,1
11,3,5,4,11,40,21,1
30,4,5,5,8,25,14,1
16,3,4,3,12,16,7,1
28,4,3,5,12,44,26,0
28,5,5,5,7,19,13,0
28,2,1,1,4,5,5,0
39,1,1,2,10,27,25,0
37,1,3,1,8,13,8,0
9,3,4,2,1,44,24,1
42,2,2,2,15,31,28,0
35,3,1,2,9,13,15,0
42,1,3,1,3,31,12,0
44,4,3,4,6,9,4,0
37,3,3,4,7,3,1,0
26,2,3,3,7,29,11,0
37,3,1,3,12,40,39,0
16,4,1,3,1,23,22,0
4,2,5,3,11,17,10,1
39,3,2,4,13,49,46,0
30,1,2,1,14,29,25,0
11,1,4,1,10,28,14,1
17,1,2,1,46,19,14,1
2,3,2,2,6,50,51,1
6,3,5,2,59,19,10,1
0,1,5,2,6,50,20,1
42,3,2,4,10,44,42,0
24,3,4,3,10,18,11,1
22,3,5,2,2,34,19,1
11,1,2,1,12,26,24,1
34,1,1,2,10,41,33,0
10,3,4,3,12,41,23,1
35,4,1,5,8,9,9,0
5,3,3,2,22,9,4,1
35,3,2,3,10,22,20,0
3,3,1,3,4,44,41,0
35,3,2,4,70,6,8,0
3,1,3,2,5,16,5,1
26,3,2,3,8,19,17,0
36,2,1,2,3,7,4,0
9,3,1,2,5,6,6,0
27,3,4,3,42,47,27,1
41,1,1,2,4,22,20,0
5,3,5,4,10,12,9,1
7,5,2,5,11,38,44,1
28,3,1,4,4,19,21,0
45,3,2,3,9,37,39,0
6,3,3,4,5,21,13,1
7,3,4,4,2,13,7,1
23,3,5,2,1,3,1,1
38,4,1,5,87,23,27,0
6,3,5,3,38,21,13,1
35,2,2,2,7,6,7,0
2,2,4,3,10,4,1,1
17,4,3,5,11,20,9,0
7,1,5,1,3,10,4,1
42,4,2,4,98,27,31,0
40,1,1,1,14,36,27,0
15,3,3,3,7,9,7,1
5,1,5,1,23,13,3,1
42,3,1,3,13,28,29,0
39,1,2,2,5,40,34,0
36,4,1,5,13,50,50,0
22,3,1,4,3,25,26,0
32,4,1,5,10,3,2,0
30,2,1,3,66,48,41,0
26,5,5,4,14,49,31,1
1,1,4,1,56,43,17,1
35,3,1,4,86,8,8,0
2,3,2,2,9,31,31,1
23,4,4,5,14,4,5,0
7,4,3,4,2,15,7,1
3,3,5,3,65,39,18,1
10,4,5,5,3,33,17,1
43,1,3,1,4,40,15,0
9,2,2,3,7,27,25,0
12,4,2,4,6,3,3,0
39,2,1,2,15,40,35,0
19,2,4,3,15,45,19,1
16,2,1,1,13,38,32,0
39,3,2,2,8,18,20,0
40,3,1,4,7,9,7,0
33,3,2,3,50,41,41,0
10,4,2,4,3,39,40,1
5,3,5,2,7,34,18,1
41,1,2,2,7,7,7,0
42,2,1,3,9,19,15,0
42,3,2,3,84,46,44,0
23,1,3,2,15,31,13,1
16,1,3,1,15,16,8,1
28,1,1,2,20,13,11,0
20,2,5,1,10,4,1,1
45,1,1,1,49,12,8,0
31,1,1,2,25,44,34,0
5,2,4,2,73,32,13,1
9,1,2,1,14,38,30,1
7,3,4,2,6,45,22,1
5,3,1,4,5,46,46,0
20,5,4,4,12,34,19,1
33,4,2,4,5,50,53,0
9,3,2,2,13,42,43,1
26,1,4,1,6,24,9,1
43,1,1,1,7,45,38,0
42,2,3,2,39,50,27,0
16,1,5,1,72,24,9,1
27,2,5,3,12,47,21,1
21,2,2,1,3,5,2,0
27,2,4,2,2,12,3,1
15,3,1,4,2,45,46,0
0,3,5,3,15,35,17,1
22,2,1,2,12,24,19,0
5,3,4,4,69,46,23,1
7,3,3,3,9,27,15,1
26,5,2,5,1,42,47,0
22,2,4,2,4,38,16,1
43,3,1,4,5,48,48,0
14,1,5,1,15,13,4,1
0,1,3,1,3,38,19,1
16,2,3,2,93,26,11,1
41,3,2,4,95,22,21,0
3,1,1,1,5,10,10,0
17,1,3,2,84,3,1,1
37,2,1,2,1,45,40,0
40,3,2,3,14,28,29,0
27,2,5,2,3,10,4,1
8,1,3,1,11,25,13,1
39,5,1,5,14,15,19,0
7,3,3,3,2,31,18,1
14,4,3,4,3,18,9,0
25,5,2,4,12,8,11,0
22,2,1,1,5,50,47,0
24,5,4,5,6,7,3,1
18,1,1,1,43,17,13,0
39,1,1,1,70,3,1,0
45,3,1,2,2,47,43,0
3,2,4,3,11,36,20,1
31,1,3,2,15,31,14,1
5,3,1,3,5,12,13,1
43,3,2,3,11,9,10,0
20,1,1,2,13,24,21,0
2,4,5,3,3,42,21,1
44,1,1,2,14,29,22,0
33,3,3,4,27,47,26,0
28,3,2,2,78,32,34,1
33,3,1,3,15,43,43,0
21,1,1,1,24,5,7,0
21,4,4,4,8,25,13,1
7,1,5,2,5,48,21,1
16,1,5,1,13,24,12,1
28,1,5,1,11,15,8,1
17,1,3,2,14,22,8,1
28,3,3,4,8,23,9,0
34,1,3,1,81,47,23,1
8,4,1,3,8,6,7,0
4,4,5,5,52,42,22,1
16,4,4,4,13,36,20,1
5,3,2,2,15,38,37,1
14,3,5,4,7,48,22,1
11,3,3,2,14,43,20,1
14,2,1,3,3,47,42,0
7,1,3,1,8,46,20,1
7,3,2,3,9,10,9,1
12,2,3,1,15,13,4,1
13,3,1,4,31,14,13,0
28,4,5,3,5,10,6,1
8,2,5,3,3,43,19,1
34,3,3,2,3,33,15,0
44,4,1,4,76,28,29,0
2,1,3,1,7,43,16,1
36,3,1,2,13,45,43,0
35,1,1,1,15,41,32,0
23,3,3,4,13,46,26,1
13,3,3,2,4,43,22,1
31,3,2,2,100,29,27,1
21,3,5,3,10,48,26,1
7,3,1,3,2,40,38,0
4,2,3,3,10,10,7,1
20,3,5,4,13,17,6,1
26,2,4,1,7,9,7,1
30,2,5,1,13,22,11,1
39,4,3,4,11,5,1,0
38,3,1,3,12,10,11,0
29,3,4,4,12,38,22,1
39,1,1,2,15,30,27,0
7,3,4,3,4,48,25,1
40,1,1,1,81,8,5,0
2,5,2,5,6,7,7,1
24,1,5,1,9,4,1,1
16,3,1,4,13,35,33,0
0,2,5,1,32,13,5,1
30,1,3,1,6,19,11,1
17,1,2,1,96,36,32,1
0,1,1,1,12,11,12,1
4,1,5,2,83,15,9,1
25,1,5,1,14,46,21,1
12,3,2,2,96,25,27,1
1,3,1,2,1,4,4,0
41,1,3,1,8,17,10,0
42,3,1,2,3,29,30,0
37,3,1,4,3,18,17,0
5,3,3,2,15,8,7,1
18,4,5,3,8,35,22,1
7,4,3,4,3,41,24,1
8,1,1,1,24,3,5,0
21,1,2,1,2,47,38,0
2,2,1,1,12,46,41,1
45,3,2,4,8,5,6,0
8,2,2,3,10,39,37,1
33,1,2,1,13,6,6,0
31,2,2,2,5,36,34,0
11,5,3,4,15,10,7,1
11,3,4,3,10,7,1,1
14,1,4,1,6,17,9,1
27,5,5,5,6,30,17,1
9,3,4,3,11,32,15,1
15,3,2,2,8,21,20,0
2,3,5,4,68,40,21,1
6,5,4,4,100,19,9,1
18,3,4,2,14,44,22,1
7,4,4,3,10,13,8,1
23,1,5,1,86,30,15,1
14,1,1,1,6,22,17,0
2,4,4,3,10,42,26,1
45,3,2,3,1,39,41,0
21,1,2,1,14,42,35,0
33,1,1,2,12,16,12,0
3,4,3,3,8,37,18,1
0,2,4,1,6,50,27,1
18,2,2,2,9,40,39,1
23,4,5,5,5,45,28,1
10,1,5,1,64,36,16,1
23,1,4,1,13,8,2,1
15,1,4,2,56,13,7,1
25,1,3,1,8,16,9,1
9,1,4,2,12,43,21,1
5,1,1,2,9,48,38,0
36,1,3,2,2,25,12,0
17,1,1,2,6,7,8,0
44,1,1,2,8,21,19,0
39,4,3,4,1,13,8,0
42,5,1,5,9,28,30,0
2,1,2,1,5,15,12,1
11,3,4,3,3,36,17,1
7,2,3,2,5,12,7,1
24,2,1,3,13,26,25,0
20,1,1,1,94,7,3,1
4,3,2,3,11,27,27,1
32,1,2,1,7,47,38,0
25,2,4,2,7,37,20,1
22,1,2,1,30,35,31,1
37,1,2,2,1,26,21,0
18,2,4,2,8,45,24,1
29,3,1,3,10,17,18,0
10,1,3,2,95,8,4,1
26,4,4,3,71,10,5,1
30,1,2,2,69,18,16,1
32,4,2,4,10,49,52,0
28,2,1,1,5,27,27,0
0,1,5,2,1,18,5,1
39,2,2,1,2,49,46,0
1,3,1,4,11,6,4,0
45,1,1,2,10,45,36,0
24,4,2,3,44,8,8,0
45,3,2,2,11,41,40,0
42,1,1,2,3,24,19,0
9,1,5,1,4,41,18,1
15,1,1,2,15,45,40,0
19,3,5,4,84,49,27,1
12,4,4,5,4,5,1,1
32,3,1,4,13,23,20,0
36,3,3,2,5,28,12,0
5,4,3,4,4,31,19,1
7,3,5,2,1,32,18,1
25,2,1,3,31,36,34,0
15,1,2,2,33,50,40,1
26,5,2,4,11,50,55,0
42,3,1,2,10,4,6,0
6,3,2,3,8,37,39,1
45,3,1,4,36,5,7,0
40,2,3,3,2,32,15,0
13,2,2,2,3,49,42,1
18,2,1,2,2,22,22,0
25,1,1,1,12,44,36,0
29,4,5,4,1,45,24,0
45,2,2,3,37,50,47,0
7,1,3,1,13,19,11,1
2,4,1,5,9,46,46,1
13,1,4,1,7,48,22,1
8,2,4,2,7,36,18,1
3,3,3,3,13,31,17,1
32,1,2,2,9,37,33,0
20,2,2,2,11,37,31,0
14,1,3,2,15,9,1,1
39,2,1,1,2,45,39,0
26,4,5,4,4,20,12,1
20,4,5,3,4,24,14,1
35,3,2,3,9,44,41,0
32,2,1,1,87,16,16,0
21,1,1,1,3,28,24,0
3,2,5,2,37,44,23,1
33,2,3,2,11,22,8,0
15,1,5,1,8,30,16,1
1,4,5,3,55,36,21,1
27,1,2,1,15,36,27,1
16,4,2,5,69,9,8,1
41,2,3,2,7,43,19,0
10,2,5,2,8,34,14,1
19,3,2,3,11,43,40,0
26,4,4,3,10,7,1,0
15,2,4,1,8,23,9,1
40,1,1,2,11,46,39,0
0,4,2,4,10,25,27,1
35,3,1,3,22,29,26,0
32,4,2,4,4,30,34,0
21,1,4,1,11,6,2,1
42,3,2,4,74,38,39,0
5,3,1,2,28,14,15,1
40,3,3,3,6,10,8,0
38,4,1,3,1,3,5,0
0,3,5,3,91,39,18,1
38,4,2,3,80,28,29,0
34,5,3,5,1,43,24,0
3,2,5,3,73,16,9,1
17,1,2,2,33,47,39,1
10,4,5,3,4,13,7,1
4,1,4,1,14,17,9,1
5,1,2,2,11,40,32,1
20,3,1,4,6,40,37,0
8,4,5,4,14,22,11,1
35,3,1,3,2,26,25,0
45,3,1,3,46,7,7,0
15,3,4,3,13,48,25,1
12,2,5,3,86,35,15,1
15,1,3,2,1,23,10,1
28,1,5,1,1,10,4,1
9,1,3,1,15,7,6,1
13,3,4,2,2,6,3,1
25,3,3,3,100,20,13,1
7,4,2,3,11,23,26,1
37,4,1,3,10,6,8,0
43,1,1,1,13,37,29,0
22,3,1,2,2,14,13,0
37,3,1,4,2,50,51,0
36,2,2,1,86,41,36,1
15,5,5,4,54,34,22,1
8,3,5,3,14,35,18,1
25,3,5,3,3,44,21,1
28,1,3,1,39,33,15,1
29,4,2,5,78,45,50,0
